ShooterAltitude,ShooterVelocity,ShooterPitch,TargetAltitude,TargetVelocity,TargetHeading,TargetOffBoresight,Rmax
36274.72887865203,464.15994659982545,-43.64364311617091,36756.623403486105,533.1481431180918,-173.33591873155808,-33.5888252137336,40000.0
15878.977559284484,558.5039688011324,-29.3891899263962,11528.729739078082,408.0219875484604,86.9419149506449,-17.04562281883844,40000.0
23287.59291817909,479.1238449847124,14.465004094268203,17645.19242425818,426.7462870219549,97.26765139196442,-11.45166481831366,40000.0
4939.913250153782,562.8634225322555,20.866796543594873,10657.316058040551,590.3505012615051,-6.734005592246206,59.162812387513824,23021.484375
25274.908838040887,555.953292221022,25.244282426606617,30340.744383402143,536.9079038249725,-140.52974621797574,-5.579798134717578,40000.0
26888.845156592826,500.96442600149874,1.9517150900240736,10104.067192366309,445.4198296347868,81.91306983588584,18.307262297969217,40000.0
36694.79138696073,455.2809245469898,12.59747554933395,33596.003398270535,430.69200420716004,-95.37888714954572,-1.2462811466877142,40000.0
10171.645999358301,403.08533815553307,43.70599506301204,26990.672176747823,506.04372178222513,-59.55885804619554,3.835327281125693,40000.0
44532.47897521707,577.1893492825589,3.2284660342515252,34733.63575209705,576.335118329575,-13.571501198017813,53.265130421902924,40000.0
40638.91561728285,563.4077468892489,0.2887847703091424,20958.882516555354,540.5780454386233,168.17956935203875,-17.803554794744805,40000.0
11974.525790303445,411.9906976496933,-39.28783897355415,5120.224823747206,478.33754500727775,46.864491571506676,32.41612363355851,35783.203125
33422.21810604018,515.7131011360791,-10.565960098745997,35847.09129264363,425.67841739668506,158.61069289507282,-37.08763863040979,40000.0
34065.547071527246,440.51800282677704,40.895776578042316,41757.94012565028,461.81008020128195,-76.29845917133838,-46.445214515019444,9751.953125
27037.182269183893,518.7204823872275,30.975515126879912,41556.21231953386,551.7823919140826,-133.1401928525203,58.711945240275455,40000.0
19210.092301538534,574.9606853617119,7.195499313339468,14701.114412367584,568.9619619520361,64.972749241234,39.94571860623033,40000.0
9407.693388909798,425.8270058067563,-2.834694638266903,23047.789472499273,566.0643715449021,-62.243333283288806,-0.28909290043392133,40000.0
16993.883429136906,443.7862497324513,10.160331873425847,40880.45531251259,522.1932930422188,100.3990016869929,-22.255275338700343,40000.0
37180.95123154477,441.4755064297202,-38.806068507693425,6561.344525551605,460.2715049051155,114.81063077998596,-12.365053594265433,40000.0
26673.921992242373,516.287343575648,-28.58475963539747,3916.144220645687,464.422567372124,157.8644134496791,-42.990992410843745,40000.0
33827.19379009938,501.03923110545884,-35.10412364015809,5418.677971642447,504.2014891755966,-144.6718627318134,16.8834954634075,40000.0
8982.707851992182,429.57163557702586,21.702918081324626,22305.347178474512,558.9177154140555,-64.2608930717339,-39.17291775104712,40000.0
2796.0838961422887,414.2124955212986,42.201915513138715,43258.00859826093,514.9847700280001,-125.82344291319146,29.349241944478877,40000.0
25125.75769240454,471.1556688450598,13.418001277952087,43978.75249729252,484.5745105432653,110.32976860567703,5.282677929233714,40000.0
10961.381697134115,530.7414330994899,-8.334682574004255,1168.88691532833,449.5078117262188,120.45865941235036,47.17589782189967,40000.0
4558.290551499772,436.97362967606375,11.507295068095623,35136.780107588216,492.8216579525663,-136.7043403745008,3.5331475996829056,40000.0
14815.691240227274,462.9408646453553,-3.5633511664342095,5819.946135998318,400.68929795925897,-175.1706649928697,26.494621869272976,40000.0
12887.071110644698,418.4600312623469,-32.053580514428916,19913.412012972858,483.04354938081235,-55.052517936116814,0.6535921691692081,40000.0
28955.263324369327,442.268392330903,-10.159996732033264,14161.259949470255,519.627281212525,128.9433810503013,34.31462342372343,40000.0
20156.03607803948,407.2016248826718,-2.1659808618672116,24020.595034620143,579.947672067549,138.86618333518908,30.35216720886241,40000.0
25572.937322092017,524.9851697421248,-19.31614961710373,24778.099111784155,435.13047310998064,-97.38396740539697,-2.3488303259331005,40000.0
19894.634091873548,581.3673163568211,34.954355003703,17953.69235738128,498.75158243138634,-4.166245880932479,-15.295355424032131,40000.0
23670.67482290165,509.6398639649384,4.8964514135085935,36192.95318107703,578.3051571079905,42.59353037921173,1.392797479440425,40000.0
13657.601180086684,401.4760948955466,-24.93867434229262,4279.283594730581,473.00093939836245,-79.96222462212005,41.72609212795069,40000.0
37957.16882693988,475.1874263152676,-18.702247612817192,13162.32894717448,497.3163176325842,153.31480825693632,-8.308863965370456,40000.0
40468.81354443447,556.5883032232007,24.704994432368267,39055.04663011281,474.55407962022554,-149.6694431426161,7.933899566779942,40000.0
